"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.193293052E1,4.108330607E-2,7.421616465E-3,-3.717298508E-1,3.740668395E-1
4.193766021E1,1.704353094E-2,-2.111528814E-2,-3.805036545E-1,3.814700098E-1
4.194238990E1,-2.019822598E-3,-3.276669607E-2,-4.319410324E-1,4.331867860E-1
4.194711958E1,-1.860594749E-2,-3.485231102E-2,-4.568319321E-1,4.585371076E-1
4.195184927E1,-1.608857512E-2,-2.977024205E-2,-4.720191956E-1,4.732306314E-1
4.195657896E1,6.248950958E-4,-3.190868720E-2,-4.253492355E-1,4.265448710E-1
4.196130865E1,2.191951871E-2,-1.031489484E-2,-4.289245605E-1,4.296081249E-1
4.196603833E1,1.222854853E-2,-1.024208590E-2,-3.826160431E-1,3.829483962E-1
4.197076802E1,3.113591671E-2,1.728679985E-3,-4.007949829E-1,4.020062835E-1
4.197549771E1,2.371451259E-2,-6.173942238E-4,-4.330673218E-1,4.337165716E-1
4.198022740E1,-2.635192871E-2,-3.855615482E-2,-4.579477310E-1,4.603228493E-1
4.198495708E1,-2.139575779E-2,-1.922701299E-2,-4.873704910E-1,4.882186518E-1
4.198968677E1,-3.075347841E-2,-1.192969456E-2,-4.951791763E-1,4.962766474E-1
4.199441641E1,-3.288307786E-2,-4.692418501E-3,-4.578142166E-1,4.590176168E-1
4.199914609E1,-1.362758875E-2,2.144997008E-2,-4.468765259E-1,4.475985274E-1
4.200387578E1,2.440506220E-2,3.787869588E-2,-4.787626266E-1,4.808784205E-1
4.200860547E1,-6.701678038E-3,1.861298084E-2,-5.127582550E-1,5.131397311E-1
4.201333516E1,-1.881539822E-3,8.976677433E-3,-5.464735031E-1,5.465504648E-1
4.201806484E1,-3.986409307E-2,-1.004667208E-2,-5.537891388E-1,5.553129674E-1
4.202279453E1,-2.055056393E-2,-3.368750587E-2,-5.752906799E-1,5.766424717E-1
4.202752422E1,-4.882544279E-2,-1.207943261E-2,-5.681228638E-1,5.703450051E-1
4.203225391E1,-1.519227028E-2,1.169584319E-2,-5.562648773E-1,5.565951954E-1
4.203698359E1,1.341232657E-2,-2.685682848E-3,-5.421323776E-1,5.423049126E-1
4.204171328E1,1.334390044E-2,3.771487623E-2,-5.637331009E-1,5.651508477E-1
4.204644297E1,1.562261581E-2,3.266917169E-2,-6.160154343E-1,6.170788897E-1
4.205117266E1,-1.298141479E-2,1.347429678E-2,-6.203784943E-1,6.206605755E-1
4.205590234E1,-1.997984946E-2,-1.994275488E-2,-6.342020035E-1,6.348299686E-1
4.206063203E1,-1.507672668E-2,-7.918093354E-3,-6.170473099E-1,6.172822584E-1
4.206536172E1,-5.438804626E-3,1.662101597E-3,-5.786676407E-1,5.786955863E-1
4.207009141E1,1.121380925E-2,1.113335602E-2,-5.667228699E-1,5.669431298E-1
4.207482109E1,1.591208577E-2,8.654184639E-3,-5.453815460E-1,5.456822520E-1
4.207955078E1,1.822456717E-2,8.569823578E-3,-5.265941620E-1,5.269791155E-1
4.208428047E1,1.469433308E-3,-5.757944658E-3,-5.625658035E-1,5.625971885E-1
4.208901016E1,-2.466994524E-2,-5.083177239E-2,-5.650005341E-1,5.678187024E-1
4.209373984E1,-5.510270596E-3,-4.092381150E-2,-5.840330124E-1,5.854909743E-1
4.209846948E1,-1.734670997E-2,-1.210522279E-2,-5.388050079E-1,5.392200676E-1
4.210319917E1,8.901923895E-3,-1.204478741E-2,-4.749603271E-1,4.751964157E-1
4.210792886E1,3.973501921E-2,-8.665211499E-5,-4.710035324E-1,4.726766408E-1
4.211265854E1,1.805254817E-2,4.621179774E-3,-4.718275070E-1,4.721953475E-1
4.211738823E1,1.794552803E-2,-1.519434154E-4,-4.845151901E-1,4.848474343E-1
4.212211792E1,-5.874723196E-3,-3.574922308E-2,-5.042209625E-1,5.055208189E-1
4.212684760E1,-1.536121964E-2,-4.256008565E-2,-5.380048752E-1,5.399042264E-1
4.213157729E1,-2.474132180E-2,-5.406172574E-2,-5.145273209E-1,5.179509312E-1
4.213630698E1,-1.262131333E-2,-6.139662117E-3,-4.888734818E-1,4.890749167E-1
4.214103667E1,4.118829966E-3,1.526512206E-2,-4.373168945E-1,4.376026222E-1
4.214576636E1,1.726269722E-3,1.277740486E-2,-4.645385742E-1,4.647174723E-1
4.215049604E1,-2.438777685E-2,7.936270908E-3,-4.844102859E-1,4.850887271E-1
4.215522573E1,-2.746671438E-3,-2.060600743E-2,-5.231094360E-1,5.235223336E-1
4.215995542E1,-3.338158131E-4,-2.980721742E-2,-5.496158600E-1,5.504236325E-1
4.216468511E1,-2.176444232E-2,-2.474153228E-2,-5.355358124E-1,5.365486378E-1
4.216941479E1,-4.536333680E-2,-2.926926687E-2,-5.500659943E-1,5.527088930E-1
4.217414448E1,-6.983131170E-3,-1.476609241E-2,-4.790067673E-1,4.792851810E-1
4.217887417E1,5.016088486E-3,1.963863149E-3,-4.560232162E-1,4.560550314E-1
4.218360386E1,-2.132385969E-3,-4.395432770E-4,-4.593458176E-1,4.593509773E-1
4.218833354E1,-6.847113371E-3,-2.795672044E-3,-4.460220337E-1,4.460833479E-1
4.219306323E1,-2.814145386E-2,-1.697721332E-2,-5.135307312E-1,5.145813629E-1
4.219779292E1,-4.451018572E-2,-4.950653762E-3,-4.973812103E-1,4.993933660E-1
4.220252261E1,-3.940257430E-2,-1.439011935E-2,-5.003585815E-1,5.021138800E-1
4.220725224E1,-2.484071255E-2,-7.134187967E-3,-4.653253555E-1,4.660425347E-1
4.221198193E1,-8.764266968E-4,3.095237911E-2,-4.163398743E-1,4.174897709E-1
4.221671162E1,1.565697789E-2,2.355914749E-2,-3.962478638E-1,3.972562698E-1
4.222144130E1,2.261027694E-2,2.343223616E-2,-4.309310913E-1,4.321595767E-1
4.222617099E1,1.056680083E-2,6.714472547E-3,-4.700765610E-1,4.702432505E-1
4.223090068E1,-1.799549162E-2,-5.142096430E-3,-5.041456223E-1,5.044929012E-1
4.223563037E1,-1.210927963E-3,-3.360032290E-2,-5.474271774E-1,5.484587155E-1
4.224036005E1,-2.025963366E-2,-2.380944230E-2,-5.143747330E-1,5.153238867E-1
4.224508974E1,1.087009907E-2,2.615269646E-2,-4.887237549E-1,4.895436969E-1
4.224981943E1,4.171326756E-2,3.061680496E-2,-4.585380554E-1,4.614483001E-1
4.225454912E1,2.953752875E-2,1.133011468E-2,-4.570913315E-1,4.581848125E-1
4.225927880E1,1.034101844E-2,2.786822803E-2,-4.722766876E-1,4.732112049E-1
4.226400849E1,5.549192429E-3,-1.028123125E-2,-5.205726624E-1,5.207037488E-1
4.226873818E1,-2.057008445E-2,-6.831847131E-4,-4.996166229E-1,5.000403634E-1
4.227346786E1,-6.138324738E-3,-1.490584295E-2,-5.025777817E-1,5.028362455E-1
4.227819755E1,-6.206840277E-3,-5.268506706E-3,-4.390306473E-1,4.391061276E-1
4.228292724E1,3.248989582E-3,-2.862475812E-3,-4.021320343E-1,4.021553465E-1
4.228765693E1,2.460485697E-2,2.083682455E-2,-3.964071274E-1,3.977162090E-1
4.229238662E1,4.111543298E-2,2.774662338E-2,-4.002285004E-1,4.032904740E-1
4.229711630E1,1.710098982E-2,3.787362948E-3,-4.396295547E-1,4.399783329E-1
4.230184599E1,2.887201309E-2,-2.234715968E-2,-4.288444519E-1,4.303958092E-1
4.230657568E1,-2.126394212E-2,-4.116765410E-2,-4.015283585E-1,4.041929658E-1
4.231130531E1,-9.227335453E-3,-2.824032679E-3,-4.290456772E-1,4.291541821E-1
4.231603500E1,-2.066284418E-3,-2.177949809E-2,-3.613672256E-1,3.620288495E-1
4.232076469E1,2.410915494E-2,6.905950606E-3,-2.918806076E-1,2.929560250E-1
4.232549438E1,2.869907022E-2,1.158394478E-2,-2.823266983E-1,2.840179378E-1
4.233022406E1,-2.334594727E-3,1.144773513E-2,-2.467384338E-1,2.470148896E-1
4.233495375E1,-9.368121624E-3,-2.824548632E-3,-3.230314255E-1,3.231795811E-1
4.233968344E1,-3.536327183E-2,-1.937820762E-2,-3.013467789E-1,3.040328223E-1
4.234441313E1,-4.700458050E-2,-3.107176907E-2,-3.130788803E-1,3.181088976E-1
4.234914281E1,-4.187594354E-2,-4.029450566E-2,-2.843542099E-1,2.902319047E-1
4.235387250E1,-1.070138812E-2,-3.047332913E-2,-2.558679581E-1,2.578983433E-1
4.235860219E1,-1.531809568E-2,-1.795334741E-3,-2.656068802E-1,2.660542841E-1
4.236333188E1,-2.224370837E-2,2.956725657E-3,-2.325315475E-1,2.336117407E-1
4.236806156E1,-3.022730350E-3,-3.031870723E-2,-3.160638809E-1,3.175291132E-1
4.237279125E1,-2.434936166E-2,-3.239843249E-2,-3.181800842E-1,3.207508626E-1
4.237752094E1,-3.840279579E-2,-4.638452083E-2,-3.012828827E-1,3.072420445E-1
4.238225063E1,-4.273518920E-2,-3.179036826E-2,-3.153944016E-1,3.198602077E-1
4.238698031E1,2.772063017E-3,-6.466303021E-4,-2.866516113E-1,2.866657439E-1
4.239171000E1,7.512599230E-3,-7.774105296E-3,-2.913837433E-1,2.915842275E-1
4.239643969E1,1.458784938E-2,-2.945378423E-3,-2.818355560E-1,2.822282077E-1
4.240116932E1,-1.163408160E-2,2.553247474E-2,-2.438735962E-1,2.454823620E-1
4.240589901E1,-1.144137979E-2,-3.180483356E-3,-3.249397278E-1,3.251566505E-1
4.241062870E1,-2.560232580E-2,-2.685301565E-2,-3.056125641E-1,3.078564647E-1
4.241535839E1,-1.685708761E-3,-1.946436800E-2,-3.196840286E-1,3.202804730E-1
4.242008807E1,3.038465977E-3,-2.163465507E-2,-2.766580582E-1,2.775193177E-1
4.242481776E1,2.202165127E-2,-7.219877094E-3,-2.601079941E-1,2.611383701E-1
4.242954745E1,3.375107050E-2,1.897077449E-2,-2.959270477E-1,2.984490620E-1
4.243427714E1,2.638959885E-2,1.407924294E-2,-2.625989914E-1,2.642969283E-1
4.243900682E1,4.790842533E-3,3.774653375E-2,-3.150148392E-1,3.173044309E-1
4.244373651E1,-2.409666777E-3,1.835366711E-3,-2.886476517E-1,2.886635444E-1
4.244846620E1,-5.373358727E-5,-7.659390569E-3,-2.743701935E-1,2.744770887E-1
4.245319589E1,-1.198893785E-2,9.013090283E-3,-2.435922623E-1,2.440536020E-1
4.245792557E1,2.344578505E-3,1.610199548E-2,-2.273187637E-1,2.279003985E-1
4.246265526E1,2.365422249E-2,2.067824453E-2,-1.921844482E-1,1.947356521E-1
4.246738495E1,3.062179685E-2,3.476488218E-2,-2.523126602E-1,2.565306414E-1
4.247211464E1,2.083200216E-2,-1.122219488E-3,-2.454614639E-1,2.463464267E-1
4.247684432E1,2.539533377E-2,-1.062059030E-2,-2.600345612E-1,2.614874622E-1
4.248157401E1,6.179273129E-3,-8.197300136E-3,-2.673645020E-1,2.675614996E-1
4.248630365E1,-2.002574503E-2,-2.716152556E-2,-2.057809830E-1,2.085295948E-1
4.249103333E1,5.132758617E-2,-3.166866302E-2,-2.278070450E-1,2.356554159E-1
4.249576302E1,2.714699507E-2,-2.926103771E-3,-1.238212585E-1,1.267959995E-1
4.250049271E1,8.472204208E-4,1.610626653E-2,-1.584014893E-1,1.592204805E-1
4.250522240E1,1.518052816E-2,2.070846409E-2,-1.926975250E-1,1.944006818E-1
4.250995208E1,-1.549512148E-3,8.625062183E-3,-2.338266373E-1,2.339907882E-1
4.251468177E1,-1.336511970E-2,-1.280087885E-2,-2.959804535E-1,2.965584559E-1
4.251941146E1,-4.412880540E-2,-2.220419981E-2,-2.816429138E-1,2.859424922E-1
4.252414115E1,-3.192818165E-2,1.736339182E-3,-2.413091660E-1,2.434184406E-1
4.252887083E1,-2.929922938E-2,1.115328632E-2,-1.609506607E-1,1.639754732E-1
4.253360052E1,-2.924054861E-3,1.342262514E-2,-1.477375031E-1,1.483748185E-1
4.253833021E1,-2.804458141E-3,3.696120903E-2,-1.203937531E-1,1.259708368E-1
4.254305990E1,-2.904120088E-2,1.305972040E-2,-2.238502502E-1,2.261036978E-1
4.254778958E1,-7.167814672E-2,-1.787390560E-2,-1.863689423E-1,2.004759733E-1
4.255251927E1,-6.869125366E-2,-2.483338490E-2,-2.299251556E-1,2.412483420E-1
4.255724896E1,-6.572917104E-2,-4.128547385E-2,-2.303838730E-1,2.431080896E-1
4.256197859E1,-4.625274241E-2,-1.721180230E-2,-1.714830399E-1,1.784432551E-1
4.256670833E1,-1.741535962E-2,-1.702697948E-2,-1.439371109E-1,1.459832342E-1
4.257143802E1,8.887410164E-3,2.106206119E-2,-1.641063690E-1,1.656909679E-1
4.257616766E1,8.828848600E-3,1.137659512E-2,-2.102222443E-1,2.107148962E-1
4.258089734E1,-2.209326625E-2,-1.716661267E-2,-2.298393250E-1,2.315360022E-1
4.258562703E1,-1.949292421E-2,-2.653350122E-2,-2.587881088E-1,2.608740808E-1
4.259035672E1,-2.883824706E-2,-5.486794561E-2,-2.495088577E-1,2.570929910E-1
4.259508641E1,-2.626168728E-2,-4.020348936E-2,-2.118167877E-1,2.171919619E-1
4.259981609E1,-2.312630415E-3,-3.273126483E-2,-1.625690460E-1,1.658474561E-1
4.260454578E1,2.858585119E-2,5.516787991E-3,-1.517181396E-1,1.544861798E-1
4.260927547E1,3.791266680E-2,7.833134383E-3,-1.670742035E-1,1.715007807E-1
4.261400516E1,9.201914072E-3,-1.118325535E-2,-2.060451508E-1,2.065534908E-1
4.261873484E1,2.018094063E-3,-4.666097090E-2,-2.043294907E-1,2.095992835E-1
4.262346453E1,-3.574192524E-4,-3.201401234E-2,-2.382392883E-1,2.403809128E-1
4.262819422E1,-2.819478512E-3,-3.410739452E-2,-1.626520157E-1,1.662135435E-1
4.263292391E1,2.338808775E-2,-3.148814663E-2,-1.518020630E-1,1.567876665E-1
4.263765359E1,7.077100873E-2,-2.720482647E-3,-1.481657028E-1,1.642224473E-1
4.264238328E1,6.067335606E-2,4.440115765E-3,-1.493043900E-1,1.612227392E-1
4.264711297E1,7.674902678E-2,-1.927131601E-2,-1.741743088E-1,1.913073092E-1
4.265184266E1,3.098952770E-2,-4.879172891E-3,-1.679754257E-1,1.708797846E-1
4.265657229E1,4.524886608E-3,2.297123894E-3,-1.736946106E-1,1.737687231E-1
4.266130198E1,4.475921392E-3,-2.857122570E-2,-1.556291580E-1,1.582933468E-1
4.266603167E1,6.828069687E-3,2.148563974E-2,-8.548164368E-2,8.840456242E-2
4.267076136E1,2.337902784E-2,2.844298817E-2,-8.239555359E-2,9.024749177E-2
4.267549104E1,2.082535625E-2,3.294244781E-2,-7.695960999E-2,8.626518359E-2
4.268022073E1,1.119697094E-2,3.268339857E-2,-5.732727051E-2,6.693274718E-2
4.268495042E1,-1.259610057E-2,2.287687920E-2,-9.483528137E-2,9.836535947E-2
4.268968010E1,-1.250237226E-2,-1.531193778E-2,-1.201610565E-1,1.217762056E-1
4.269440979E1,-2.187961340E-2,1.477440819E-3,-1.405277252E-1,1.422284847E-1
4.269913948E1,-3.355281055E-2,-8.405353874E-4,-1.654739380E-1,1.688434830E-1
4.270386917E1,-3.328444064E-2,1.817435399E-2,-1.451005936E-1,1.499744758E-1
4.270859886E1,-1.399859786E-2,2.750769444E-2,-1.510143280E-1,1.541361776E-1
4.271332854E1,2.752363682E-3,5.899332464E-3,-1.378850937E-1,1.380386782E-1
4.271805823E1,-6.751894951E-3,2.955335751E-2,-1.224918365E-1,1.261873173E-1
4.272278792E1,1.476642489E-2,1.985167526E-2,-2.211875916E-1,2.225670393E-1
4.272751755E1,-2.327474952E-2,-6.441175938E-3,-2.027273178E-1,2.041606429E-1
4.273224724E1,3.076583147E-3,-1.344228908E-2,-3.197469711E-1,3.200441939E-1
4.273697693E1,-4.921796918E-2,8.077461272E-3,-1.532649994E-1,1.611763441E-1
4.274170662E1,-1.552797854E-2,1.512004994E-2,-2.398328781E-1,2.408101814E-1
4.274643630E1,1.302713156E-2,3.397468850E-2,-2.259607315E-1,2.288716623E-1
4.275116599E1,3.427469730E-2,1.938198321E-2,-1.172418594E-1,1.236772807E-1
4.275589568E1,6.254723668E-2,1.923286729E-2,-2.682123184E-1,2.760795316E-1
4.276062536E1,5.008935928E-3,-4.708634689E-3,-2.232418060E-1,2.233476318E-1
4.276535505E1,1.685330272E-2,-1.892682165E-2,-2.403745651E-1,2.417068264E-1
4.277008474E1,-2.365872264E-2,-4.492446035E-2,-1.956367493E-1,2.021179852E-1
4.277481443E1,9.765416384E-3,-2.087477036E-2,-1.156597137E-1,1.179334082E-1
4.277954412E1,3.344082832E-2,5.746912211E-4,-7.433605194E-2,8.151360553E-2
4.278427380E1,4.982295632E-2,1.480149664E-2,-1.188249588E-1,1.296949579E-1
4.278900349E1,3.035077453E-2,4.456322640E-4,-8.696937561E-2,9.211427900E-2
4.279373318E1,-5.551874638E-3,-1.384269074E-2,-1.976776123E-2,2.476303259E-2
4.279846287E1,-1.968221366E-2,-3.508230299E-2,-1.335639954E-1,1.394901372E-1
4.280319250E1,-5.044600368E-2,-4.427417740E-2,-5.885028839E-2,8.926566258E-2
4.280792219E1,-4.523563385E-2,-3.911662102E-2,-9.159851074E-2,1.093922291E-1
4.281265188E1,-6.386293471E-2,-1.503603719E-2,-1.074542999E-1,1.259006887E-1
4.281738156E1,-6.347389519E-2,-1.967231371E-2,2.164840698E-2,6.988983347E-2
4.282211125E1,-3.433418274E-2,1.131585054E-2,-1.423530579E-1,1.468716367E-1
4.282684094E1,-5.537374318E-2,1.713203266E-3,-7.231712341E-2,9.109858856E-2
4.283157063E1,-4.537399113E-2,-7.837343961E-3,-1.120748520E-1,1.211651579E-1
4.283630031E1,-2.585539222E-2,-2.437717095E-2,-2.274789810E-1,2.302377783E-1
4.284103000E1,-4.232290387E-2,-2.890842780E-2,-1.496086121E-1,1.581444346E-1
4.284575969E1,-2.058765292E-2,-2.160962857E-2,-1.531105042E-1,1.559924805E-1
4.285048938E1,3.340661526E-3,7.021332160E-3,-2.088146210E-1,2.089593383E-1
4.285521906E1,1.045045257E-2,3.066616505E-2,-2.141971588E-1,2.166334427E-1
4.285994875E1,2.942460775E-2,4.256103188E-3,-2.978839874E-1,2.993639790E-1
4.286467844E1,3.652808070E-2,1.597337238E-2,-2.313060760E-1,2.347167444E-1
4.286940813E1,3.151699901E-2,-7.912684232E-4,-2.270050049E-1,2.291838118E-1
4.287413776E1,4.087156057E-2,-3.408721462E-2,-2.607288361E-1,2.661051458E-1
4.287886745E1,1.208272576E-2,-2.197051048E-2,-1.089859009E-1,1.118330103E-1
4.288359714E1,4.766222835E-2,3.517963737E-2,-1.270723343E-1,1.402022576E-1
4.288832682E1,6.149888039E-2,2.297613770E-2,-9.277534485E-2,1.136542116E-1
4.289305651E1,6.807127595E-2,4.651441425E-2,-4.451847076E-2,9.369729762E-2
4.289778620E1,8.421742916E-2,2.954721078E-2,-1.201248169E-1,1.496515442E-1
4.290251589E1,1.945513487E-2,-3.948822618E-3,-7.539749146E-3,2.123542535E-2
4.290724557E1,5.502590537E-2,-1.339941472E-2,-1.546773911E-1,1.647194278E-1
4.291197526E1,2.131831646E-2,-2.989446372E-2,-7.266807556E-2,8.141743538E-2
4.291670495E1,2.107700706E-2,-2.493740991E-2,-3.644847870E-2,4.893471405E-2
4.292143464E1,4.231035709E-2,6.173748523E-3,-8.837604523E-2,9.817640683E-2
4.292616432E1,3.242370486E-2,2.510298416E-2,5.718421936E-2,7.036683448E-2
4.293089401E1,3.704872727E-2,3.669935465E-2,-7.862281799E-2,9.434510233E-2
4.293562365E1,-3.578871489E-3,1.503927074E-2,-8.983993530E-2,9.116030913E-2
4.294035333E1,-6.534068286E-2,-6.492221728E-3,-7.959175110E-2,1.031813967E-1
4.294508302E1,-3.623849154E-2,1.259523816E-2,-2.736110687E-1,2.762876856E-1
4.294981271E1,-1.000760496E-1,3.149882331E-2,-9.564304352E-2,1.419682476E-1
4.295454240E1,-3.037664294E-2,4.309535027E-2,-2.135534286E-1,2.199659440E-1
4.295927208E1,-5.622382462E-2,4.989806563E-2,-1.571693420E-1,1.742215184E-1
4.296400177E1,-3.677317500E-2,7.553275675E-2,-1.036262512E-1,1.334011382E-1
4.296873146E1,-1.025697589E-2,7.249113917E-2,-2.523384094E-1,2.627448262E-1
4.297346115E1,-4.339447618E-2,3.386341780E-2,-1.790113449E-1,1.872828696E-1
4.297819083E1,-3.346854448E-2,1.225554012E-2,-2.345008850E-1,2.371940278E-1
4.298292052E1,-2.375669777E-2,-1.869667880E-2,-1.494503021E-1,1.524773403E-1
4.298765021E1,-1.884776354E-2,-3.045037016E-2,-1.173391342E-1,1.226822548E-1
4.299237990E1,2.875491977E-2,-3.255693242E-2,-4.988479614E-2,6.614599115E-2
4.299710958E1,3.335762024E-2,-1.485988498E-3,-3.997421265E-2,5.208528263E-2
4.300183927E1,5.214056373E-2,9.414162487E-4,-6.101036072E-2,8.026075483E-2
4.300656891E1,-4.836618900E-4,-1.569792628E-2,2.496623993E-2,2.949528699E-2
4.301129859E1,2.335599065E-2,-3.932181001E-2,-8.445549011E-2,9.604393188E-2
4.301602828E1,1.888126135E-3,-5.325147510E-2,-3.033638000E-3,5.337122427E-2
4.302075797E1,1.850673556E-2,-6.466539204E-2,-8.610248566E-2,1.092600120E-1
4.302548766E1,2.549007535E-2,-4.981447011E-2,-4.977416992E-2,7.489121020E-2
4.303021734E1,2.764070034E-2,-2.329542860E-2,1.236915588E-2,3.820577609E-2
4.303494703E1,7.263949513E-2,5.323443562E-3,-5.183982849E-2,8.939912261E-2
4.303967672E1,3.654226661E-2,2.892469987E-3,-7.752704620E-2,8.575632061E-2
4.304440641E1,6.236869097E-2,1.240429468E-2,-1.671009064E-1,1.787915911E-1
4.304913609E1,-4.265078902E-2,-4.704048485E-2,-9.923076630E-2,1.178076483E-1
4.305386578E1,1.232531667E-2,-3.708628938E-2,-2.004928589E-1,2.042662301E-1
4.305859547E1,-1.862619817E-2,-4.156350344E-2,-7.061862946E-2,8.403243959E-2
4.306332516E1,1.243442297E-2,-1.508770697E-2,-1.792421341E-1,1.803052867E-1
4.306805484E1,-2.099713683E-2,1.356786676E-2,-3.054809570E-2,3.947344569E-2
4.307278448E1,-1.892626286E-3,1.349562779E-2,-8.252334595E-2,8.364099850E-2
4.307751417E1,-2.077612281E-2,1.817227900E-2,-6.759357452E-2,7.301212447E-2
4.308224386E1,-4.905140400E-2,-3.331921995E-3,-1.358823776E-1,1.445031574E-1
4.308697354E1,-2.963420749E-2,6.231738254E-3,-1.798591614E-1,1.823906213E-1
4.309170323E1,-6.738471985E-2,-8.051276207E-3,-7.864570618E-2,1.038781527E-1
4.309643292E1,4.390209913E-3,-5.622480065E-3,-1.325969696E-1,1.327887140E-1
4.310116261E1,-1.465056837E-2,5.840817839E-2,-1.990604401E-2,6.342243329E-2
4.310589229E1,5.201545358E-2,6.500369310E-2,-1.360750198E-1,1.595227211E-1
4.311062198E1,-1.965343952E-2,5.732710287E-2,-1.385974884E-2,6.216708974E-2
4.311535167E1,6.667405367E-3,2.829467691E-2,-1.443233490E-1,1.472218466E-1
4.312008136E1,-4.320389032E-2,1.957813278E-3,-1.146316528E-1,1.225186721E-1
4.312481104E1,-4.045450687E-2,-1.228959206E-2,-1.516637802E-1,1.574468273E-1
4.312954073E1,-2.113536000E-2,-2.881714143E-2,-1.147871017E-1,1.202215031E-1
4.313427037E1,-1.619566977E-2,-1.682436466E-2,2.387046814E-2,3.339398471E-2
4.313900005E1,3.389021754E-2,4.645260051E-3,-7.196426392E-3,3.495588418E-2
4.314372974E1,-2.338288724E-2,2.118767425E-2,3.559780121E-2,4.756974256E-2
4.314845943E1,2.911075950E-2,2.574848011E-2,-1.000280380E-1,1.073127622E-1
4.315318912E1,5.141705275E-3,6.608486176E-3,-9.207248688E-2,9.245243135E-2
4.315791880E1,-2.100172639E-2,-2.906972729E-2,-6.993770599E-2,7.859646478E-2
4.316264849E1,2.877533436E-3,-1.691672206E-2,-9.546947479E-2,9.699936237E-2
4.316737818E1,-1.145479083E-2,-4.969883710E-3,1.453781128E-2,1.916402708E-2
4.317210786E1,4.563540220E-2,1.642642915E-2,-5.918216705E-2,7.651762154E-2
4.317683755E1,2.862513065E-2,3.052124940E-2,9.088230133E-2,1.000526735E-1
4.318156724E1,7.841604948E-2,4.140354693E-3,-4.845619202E-3,7.867464254E-2
4.318629693E1,2.538910508E-2,8.921137080E-3,-2.379322052E-2,3.592089484E-2
4.319102656E1,8.599758148E-3,-2.202805132E-2,-2.834510803E-2,3.691390029E-2
4.319575625E1,-2.466861904E-2,-1.945579425E-2,-8.983707428E-2,9.517231010E-2
4.320048594E1,-3.397059441E-2,-2.642929927E-2,-5.585002899E-2,7.051053029E-2
4.320521563E1,-3.849934042E-2,-1.200206298E-2,3.971099854E-3,4.052182575E-2
4.320994531E1,3.540897369E-2,1.657604985E-2,-7.933616638E-3,3.989364761E-2
4.321467500E1,-5.257755518E-3,1.405284926E-2,1.060924530E-1,1.071481925E-1
4.321940469E1,4.376500845E-3,-5.017433316E-3,-1.350212097E-2,1.505442352E-2
4.322413438E1,-1.928135753E-2,-2.160708979E-2,-4.900646210E-2,5.692337309E-2
4.322886406E1,-1.667900383E-2,-2.618700452E-2,-1.269454956E-1,1.306870584E-1
4.323359375E1,-7.825276256E-2,-4.734778404E-2,-1.377582550E-1,1.653561137E-1
4.323832344E1,-7.288968563E-2,-3.984244540E-2,-1.199913025E-1,1.459391634E-1
4.324305313E1,-4.863055050E-2,-2.295548283E-2,-2.639579773E-2,5.990511474E-2
4.324778281E1,2.538838983E-2,1.758465357E-2,-2.855014801E-2,4.205830870E-2
4.325251250E1,2.284404635E-2,4.114096612E-2,-9.319305420E-3,4.797164788E-2
4.325724214E1,1.301407814E-3,5.227407441E-3,-6.622123718E-2,6.643998574E-2
4.326197182E1,-4.142901301E-2,-3.753627837E-2,-5.854701996E-2,8.095115107E-2
4.326670151E1,-1.025715470E-2,-4.195723310E-2,-1.791391373E-1,1.842727574E-1
4.327143120E1,-1.020890474E-2,-6.536147743E-2,-1.610269547E-1,1.740862562E-1
4.327616089E1,1.709729433E-3,-2.689599432E-2,-1.003303528E-1,1.038869452E-1
4.328089057E1,2.547830343E-2,-1.483972743E-2,-9.237289429E-2,9.696449379E-2
4.328562026E1,-3.260999918E-3,2.797999606E-2,1.998329163E-2,3.453760623E-2
4.329034995E1,3.719425201E-2,2.303775959E-2,-7.277774811E-2,8.491614316E-2
4.329507964E1,-1.535801589E-2,1.338915713E-2,-7.454490662E-2,7.727924225E-2
4.329980932E1,-5.312268436E-2,-1.757256314E-2,-1.214094162E-1,1.336826874E-1
4.330453901E1,-8.590294421E-2,-3.403138369E-2,-1.180238724E-1,1.498902443E-1
4.330926865E1,-6.148290634E-2,-2.901114896E-2,-1.431550980E-1,1.584776849E-1
4.331399833E1,-1.352478564E-2,-1.216275245E-2,-1.134710312E-1,1.149196558E-1
4.331872802E1,-4.903534055E-2,2.040205523E-3,1.568031311E-2,5.152183305E-2
4.332345771E1,3.923189640E-2,2.569992654E-2,-7.466888428E-2,8.817635850E-2
4.332818740E1,-3.470464051E-2,2.782133780E-2,3.516387939E-2,5.670041732E-2
4.333291708E1,-3.674826026E-2,1.810668036E-2,-4.347705841E-2,5.973726738E-2
4.333764677E1,-6.251639128E-2,-8.145304397E-3,-2.755165100E-3,6.310496095E-2
4.334237646E1,-5.493649840E-2,6.130378693E-3,-4.071617126E-2,6.865425699E-2
4.334710615E1,-2.258509398E-3,3.641145304E-3,-6.886672974E-2,6.899989325E-2
4.335183583E1,-4.598826170E-3,1.059146971E-2,1.050205231E-1,1.056533894E-1
4.335656552E1,5.726099014E-2,4.127621278E-2,-4.305553436E-2,8.268207649E-2
